ts_ns,prev_pid,next_pid,run_ns
3501498039123,9479,0,13876
3501498306370,0,9479,0
3501498324153,9479,0,17783
3501498459650,0,9479,0
3501498473476,9479,0,13826
3501498607691,0,9479,0
3501498621467,9479,0,13776
3501498755862,0,9479,0
3501498769678,9479,0,13816
3501498910334,0,9479,0
3501498924271,9479,0,13937
3501499219801,0,9479,0
3501499237705,9479,0,17904
3501499374354,0,9479,0
3501499388270,9479,0,13916
3501499524449,0,9479,0
3501499538265,9479,0,13816
3501499672519,0,9479,0
3501499686416,9479,0,13897
3501499825920,0,9479,0
3501499839726,9479,0,13806
3501499985092,0,9479,0
3501499998918,9479,0,13826
3501500267417,0,9479,0
3501500285221,9479,0,17804
3501500420297,0,9479,0
3501500434133,9479,0,13836
3501500568798,0,9479,0
3501500582614,9479,0,13816
3501500717280,0,9479,0
3501500731086,9479,0,13806
3501500868977,0,9479,0
3501500882783,9479,0,13806
3501501021837,0,9479,0
3501501035693,9479,0,13856
3501501303260,0,9479,0
3501501321435,9479,0,18175
3501501456160,0,9479,0
3501501469846,9479,0,13686
3501501603880,0,9479,0
3501501617596,9479,0,13716
3501501752532,0,9479,0
3501501770746,9479,0,18214
3501501914279,0,9479,0
3501501928045,9479,0,13766
3501502202395,0,9479,0
3501502221371,9479,0,18976
3501502357479,0,9479,0
3501502387455,9479,0,29976
3501502522251,0,9479,0
3501502536037,9479,0,13786
3501502670502,0,9479,0
3501502684258,9479,0,13756
3501502825346,0,9479,0
3501502839643,9479,0,14297
3501502979548,0,9479,0
3501502993424,9479,0,13876
3501503264778,0,9479,0
3501503284506,9479,0,19728
3501503421445,0,9479,0
3501503435763,9479,0,14318
3501503574235,0,9479,0
3501503587961,9479,0,13726
3501503723498,0,9479,0
3501503737414,9479,0,13916
3501503872711,0,9479,0
3501503886537,9479,0,13826
3501504212946,0,9479,0
3501504240668,9479,0,27722
3501504379461,0,9479,0
3501504393247,9479,0,13786
3501504529235,0,9479,0
3501504542981,9479,0,13746
3501504679520,0,9479,0
3501504693326,9479,0,13806
3501504828062,0,9479,0
3501504841918,9479,0,13856
3501504995810,0,9479,0
3501505009676,9479,0,13866
3501505280179,0,9479,0
3501505298183,9479,0,18004
3501505440633,0,9479,0
3501505454389,9479,0,13756
3501505589084,0,9479,0
3501505602920,9479,0,13836
3501505737856,0,9479,0
3501505751622,9479,0,13766
3501505887790,0,9479,0
3501505901597,9479,0,13807
3501506174344,0,9479,0
3501506192127,9479,0,17783
3501506334928,0,9479,0
3501506349596,9479,0,14668
3501506493929,0,9479,0
3501506507696,9479,0,13767
3501506644555,0,9479,0
3501506658491,9479,0,13936
3501506792345,0,9479,0
3501506806191,9479,0,13846
3501506940065,0,9479,0
3501506953871,9479,0,13806
3501507220116,0,9479,0
3501507237739,9479,0,17623
3501507385640,0,9479,0
3501507399616,9479,0,13976
3501507533590,0,9479,0
3501507547296,9479,0,13706
3501507682873,0,9479,0
3501507696649,9479,0,13776
3501507831375,0,9479,0
3501507845211,9479,0,13836
3501507984906,0,9479,0
3501507998662,9479,0,13756
3501508272350,0,9479,0
3501508290184,9479,0,17834
3501508426653,0,9479,0
3501508440549,9479,0,13896
3501508578781,0,9479,0
3501508593058,9479,0,14277
3501508727463,0,9479,0
3501508741289,9479,0,13826
3501508875945,0,9479,0
3501508889701,9479,0,13756
3501509024987,0,9479,0
3501509038803,9479,0,13816
3501509315097,0,9479,0
3501509334484,9479,0,19387
3501509470411,0,9479,0
3501509484378,9479,0,13967
3501509617901,0,9479,0
3501509631667,9479,0,13766
3501509766723,0,9479,0
3501509780529,9479,0,13806
3501509915856,0,9479,0
3501509929682,9479,0,13826
3501510208561,0,9479,0
3501510226274,9479,0,17713
3501510362412,0,9479,0
3501510376138,9479,0,13726
3501510510433,0,9479,0
3501510524560,9479,0,14127
3501510658123,0,9479,0
3501510671889,9479,0,13766
3501510805853,0,9479,0
3501510819689,9479,0,13836
3501510954284,0,9479,0
3501510968070,9479,0,13786
3501511245717,0,9479,0
3501511263400,9479,0,17683
3501511402283,0,9479,0
3501511415949,9479,0,13666
3501511554973,0,9479,0
3501511569150,9479,0,14177
3501511703354,0,9479,0
3501511717140,9479,0,13786
3501511851184,0,9479,0
3501511865000,9479,0,13816
3501512005938,0,9479,0
3501512019834,9479,0,13896
3501512289946,0,9479,0
3501512307599,9479,0,17653
3501512445381,0,9479,0
3501512459247,9479,0,13866
3501512593561,0,9479,0
3501512607688,9479,0,14127
3501512742363,0,9479,0
3501512756170,9479,0,13807
3501512890604,0,9479,0
3501512904431,9479,0,13827
3501513170385,0,9479,0
3501513187998,9479,0,17613
3501513325799,0,9479,0
3501513339576,9479,0,13777
3501513477898,0,9479,0
3501513491784,9479,0,13886
3501513625948,0,9479,0
3501513639734,9479,0,13786
3501513778337,0,9479,0
3501513792664,9479,0,14327
3501513936747,0,9479,0
3501513950524,9479,0,13777
3501514226737,0,9479,0
3501514247687,9479,0,20950
3501514384366,0,9479,0
3501514398152,9479,0,13786
3501514532417,0,9479,0
3501514546293,9479,0,13876
3501514683713,0,9479,0
3501514697500,9479,0,13787
3501514872922,0,9479,0
3501514886828,9479,0,13906
3501515024179,0,9479,0
3501515037915,9479,0,13736
3501515311904,0,9479,0
3501515332143,9479,0,20239
3501515467619,0,9479,0
3501515481365,9479,0,13746
3501515616191,0,9479,0
3501515629987,9479,0,13796
3501515765163,0,9479,0
3501515779020,9479,0,13857
3501515919997,0,9479,0
3501515933803,9479,0,13806
3501516226347,0,9479,0
3501516246826,9479,0,20479
3501516385780,0,9479,0
3501516399636,9479,0,13856
3501516534632,0,9479,0
3501516548428,9479,0,13796
3501516683224,0,9479,0
3501516697070,9479,0,13846
3501516833158,0,9479,0
3501516862644,9479,0,29486
3501517000755,0,9479,0
3501517014692,9479,0,13937
3501517284964,0,9479,0
3501517302998,9479,0,18034
3501517447252,0,9479,0
3501517461288,9479,0,14036
3501517597607,0,9479,0
3501517611483,9479,0,13876
3501517746679,0,9479,0
3501517760455,9479,0,13776
3501517897766,0,9479,0
3501517911772,9479,0,14006
3501518191973,0,9479,0
3501518210428,9479,0,18455
3501518346136,0,9479,0
3501518360062,9479,0,13926
3501518499546,0,9479,0
3501518513453,9479,0,13907
3501518649360,0,9479,0
3501518663157,9479,0,13797
3501518798864,0,9479,0
3501518812850,9479,0,13986
3501518949650,0,9479,0
3501518963526,9479,0,13876
3501519259206,0,9479,0
3501519279204,9479,0,19998
3501519416174,0,9479,0
3501519430170,9479,0,13996
3501519566309,0,9479,0
3501519580175,9479,0,13866
3501519715151,0,9479,0
3501519729097,9479,0,13946
3501519864093,0,9479,0
3501519877939,9479,0,13846
3501520029136,0,9479,0
3501520043122,9479,0,13986
3501520312803,0,9479,0
3501520330637,9479,0,17834
3501520467677,0,9479,0
3501520481443,9479,0,13766
3501520616299,0,9479,0
3501520630175,9479,0,13876
3501520764640,0,9479,0
3501520778486,9479,0,13846
3501520913462,0,9479,0
3501520941405,9479,0,27943
3501521227006,0,9479,0
3501521246233,9479,0,19227
3501521382441,0,9479,0
3501521396287,9479,0,13846
3501521532045,0,9479,0
3501521545771,9479,0,13726
3501521680907,0,9479,0
3501521694673,9479,0,13766
3501521828456,0,9479,0
3501521842303,9479,0,13847
3501521986045,0,9479,0
3501521999891,9479,0,13846
3501522274853,0,9479,0
3501522292817,9479,0,17964
3501522428614,0,9479,0
3501522442330,9479,0,13716
3501522576625,0,9479,0
3501522590431,9479,0,13806
3501522724645,0,9479,0
3501522738391,9479,0,13746
3501522872756,0,9479,0
3501522886472,9479,0,13716
3501523020646,0,9479,0
3501523034473,9479,0,13827
3501523300747,0,9479,0
3501523318511,9479,0,17764
3501523480057,0,9479,0
3501523493933,9479,0,13876
3501523632737,0,9479,0
3501523646453,9479,0,13716
3501523782250,0,9479,0
3501523796086,9479,0,13836
3501523930471,0,9479,0
3501523944317,9479,0,13846
3501524238705,0,9479,0
3501524258593,9479,0,19888
3501524393479,0,9479,0
3501524407235,9479,0,13756
3501524543172,0,9479,0
3501524557049,9479,0,13877
3501524691483,0,9479,0
3501524705510,9479,0,14027
3501524841518,0,9479,0
3501524855284,9479,0,13766
3501524990440,0,9479,0
3501525004397,9479,0,13957
3501525295318,0,9479,0
3501525320466,9479,0,25148
3501525456994,0,9479,0
3501525470851,9479,0,13857
3501525606328,0,9479,0
3501525620144,9479,0,13816
3501525756111,0,9479,0
3501525770028,9479,0,13917
3501525904483,0,9479,0
3501525918770,9479,0,14287
3501526211104,0,9479,0
3501526238736,9479,0,27632
3501526377129,0,9479,0
3501526391296,9479,0,14167
3501526527674,0,9479,0
3501526541691,9479,0,14017
3501526681556,0,9479,0
3501526695512,9479,0,13956
3501526832492,0,9479,0
3501526849855,9479,0,17363
3501526992846,0,9479,0
3501527006732,9479,0,13886
3501527304476,0,9479,0
3501527330336,9479,0,25860
3501527469820,0,9479,0
3501527483586,9479,0,13766
3501527620495,0,9479,0
3501527634332,9479,0,13837
3501527769718,0,9479,0
3501527783514,9479,0,13796
3501527918711,0,9479,0
3501527932567,9479,0,13856
3501528219471,0,9479,0
3501528237575,9479,0,18104
3501528375016,0,9479,0
3501528388962,9479,0,13946
3501528524579,0,9479,0
3501528538466,9479,0,13887
3501528676086,0,9479,0
3501528690003,9479,0,13917
3501528826682,0,9479,0
3501528840678,9479,0,13996
3501528975885,0,9479,0
3501528989791,9479,0,13906
3501529262378,0,9479,0
3501529280262,9479,0,17884
3501529416480,0,9479,0
3501529430426,9479,0,13946
3501529565663,0,9479,0
3501529579589,9479,0,13926
3501529714445,0,9479,0
3501529728331,9479,0,13886
3501529863397,0,9479,0
3501529877363,9479,0,13966
3501530024011,0,9479,0
3501530055521,9479,0,31510
3501530335001,0,9479,0
3501530353606,9479,0,18605
3501530492800,0,9479,0
3501530506706,9479,0,13906
3501530641151,0,9479,0
3501530654937,9479,0,13786
3501530789262,0,9479,0
3501530803118,9479,0,13856
3501530941060,0,9479,0
3501530954856,9479,0,13796
3501531220129,0,9479,0
3501531238083,9479,0,17954
3501531381064,0,9479,0
3501531394890,9479,0,13826
3501531529405,0,9479,0
3501531559382,9479,0,29977
3501531694929,0,9479,0
3501531708765,9479,0,13836
3501531843070,0,9479,0
3501531856876,9479,0,13806
3501531991150,0,9479,0
3501532004926,9479,0,13776
3501532279847,0,9479,0
3501532297591,9479,0,17744
3501532436995,0,9479,0
3501532450801,9479,0,13806
3501532586358,0,9479,0
3501532600235,9479,0,13877
3501532736343,0,9479,0
3501532750159,9479,0,13816
3501532883492,0,9479,0
3501532897318,9479,0,13826
3501533032504,0,9479,0
3501533046280,9479,0,13776
3501533315891,0,9479,0
3501533333745,9479,0,17854
3501533473220,0,9479,0
3501533486905,9479,0,13685
3501533621791,0,9479,0
3501533635607,9479,0,13816
3501533770062,0,9479,0
3501533783858,9479,0,13796
3501533923573,0,9479,0
3501533937409,9479,0,13836
3501534217841,0,9479,0
3501534235775,9479,0,17934
3501534370340,0,9479,0
3501534384006,9479,0,13666
3501534522508,0,9479,0
3501534536425,9479,0,13917
3501534679526,0,9479,0
3501534693643,9479,0,14117
3501534833057,0,9479,0
3501534846833,9479,0,13776
3501534980497,0,9479,0
3501534994353,9479,0,13856
3501535274404,0,9479,0
3501535293109,9479,0,18705
3501535429508,0,9479,0
3501535443314,9479,0,13806
3501535576677,0,9479,0
3501535590413,9479,0,13736
3501535726400,0,9479,0
3501535740357,9479,0,13957
3501535877707,0,9479,0
3501535891453,9479,0,13746
3501536025267,0,9479,0
3501536038993,9479,0,13726
3501536328241,0,9479,0
3501536346336,9479,0,18095
3501536483736,0,9479,0
3501536497532,9479,0,13796
3501536631947,0,9479,0
3501536645723,9479,0,13776
3501536781090,0,9479,0
3501536794956,9479,0,13866
3501536929731,0,9479,0
3501536943528,9479,0,13797
3501537212437,0,9479,0
3501537239128,9479,0,26691
3501537375216,0,9479,0
3501537389012,9479,0,13796
3501537524519,0,9479,0
3501537538455,9479,0,13936
3501537672199,0,9479,0
3501537686045,9479,0,13846
3501537821141,0,9479,0
3501537835078,9479,0,13937
3501537969913,0,9479,0
3501537983769,9479,0,13856
3501538263480,0,9479,0
3501538281384,9479,0,17904
3501538416129,0,9479,0
3501538429925,9479,0,13796
3501538564190,0,9479,0
3501538578026,9479,0,13836
3501538712531,0,9479,0
3501538726327,9479,0,13796
3501538862004,0,9479,0
3501538875911,9479,0,13907
3501539010055,0,9479,0
3501539023861,9479,0,13806
3501539317888,0,9479,0
3501539335542,9479,0,17654
3501539471149,0,9479,0
3501539484895,9479,0,13746
3501539619260,0,9479,0
3501539632976,9479,0,13716
3501539767000,0,9479,0
3501539780766,9479,0,13766
3501539915651,0,9479,0
3501539929558,9479,0,13907
3501540216221,0,11,0
3501540238864,11,339,22643
3501540987734,339,9479,748870
3501541060351,9479,0,72617
3501541441173,0,9479,0
3501541528529,9479,0,87356
3501541685276,0,9479,0
3501541699433,9479,0,14157
3501541847363,0,9479,0
3501541861119,9479,0,13756
3501541996806,0,9479,0
3501542010642,9479,0,13836
3501542317093,0,9479,0
3501542337432,9479,0,20339
3501542475484,0,9479,0
3501542489470,9479,0,13986
3501542629596,0,9479,0
3501542649243,9479,0,19647
3501542785652,0,9479,0
3501542800069,9479,0,14417
3501542935516,0,9479,0
3501542949793,9479,0,14277
3501543309014,0,1101,0
3501543349220,1101,9479,40206
3501543404915,9479,0,55695
3501543556142,0,9479,0
3501543571802,9479,0,15660
3501543710885,0,9479,0
3501543724782,9479,0,13897
3501543864587,0,9479,0
3501543878784,9479,0,14197
3501544015393,0,9479,0
3501544029850,9479,0,14457
3501544341060,0,9479,0
3501544365867,9479,0,24807
3501544501394,0,9479,0
3501544515290,9479,0,13896
3501544651759,0,9479,0
3501544665565,9479,0,13806
3501544801012,0,9479,0
3501544814888,9479,0,13876
3501544951727,0,9479,0
3501544965754,9479,0,14027
3501545253239,0,9479,0
3501545276713,9479,0,23474
3501545421067,0,9479,0
3501545435204,9479,0,14137
3501545571963,0,9479,0
3501545586090,9479,0,14127
3501545730103,0,9479,0
3501545744981,9479,0,14878
3501545880147,0,9479,0
3501545894024,9479,0,13877
3501546029410,0,9479,0
3501546043156,9479,0,13746
3501546352903,0,9479,0
3501546389032,9479,0,36129
3501546530440,0,9479,0
3501546544637,9479,0,14197
3501546680304,0,9479,0
3501546694180,9479,0,13876
3501546829727,0,9479,0
3501546843674,9479,0,13947
3501546980483,0,9479,0
3501546994339,9479,0,13856
3501547268018,0,9479,0
3501547302553,9479,0,34535
3501547440695,0,9479,0
3501547454522,9479,0,13827
3501547592974,0,9479,0
3501547606870,9479,0,13896
3501547743760,0,9479,0
3501547757516,9479,0,13756
3501547891991,0,9479,0
3501547905807,9479,0,13816
3501548040041,0,9479,0
3501548053848,9479,0,13807
3501548196588,0,9479,0
3501548210344,9479,0,13756
3501548346081,0,9479,0
3501548360088,9479,0,14007
3501548631953,0,9479,0
3501548650338,9479,0,18385
3501548786837,0,9479,0
3501548800543,9479,0,13706
3501548935018,0,9479,0
3501548948874,9479,0,13856
3501549219537,0,9479,0
3501549234345,9479,0,14808
3501549370113,0,9479,0
3501549383999,9479,0,13886
3501549523052,0,9479,0
3501549537089,9479,0,14037
3501549677736,0,9479,0
3501549691542,9479,0,13806
3501549825897,0,9479,0
3501549839582,9479,0,13685
3501549974258,0,9479,0
3501549988084,9479,0,13826
3501550263767,0,9479,0
3501550281660,9479,0,17893
3501550417398,0,9479,0
3501550431214,9479,0,13816
3501550573814,0,9479,0
3501550587540,9479,0,13726
3501550721634,0,9479,0
3501550735401,9479,0,13767
3501550869605,0,9479,0
3501550883361,9479,0,13756
3501551017976,0,9479,0
3501551031722,9479,0,13746
3501551298328,0,9479,0
3501551316181,9479,0,17853
3501551451408,0,9479,0
3501551480262,9479,0,28854
3501551635156,0,9479,0
3501551650535,9479,0,15379
3501551786012,0,9479,0
3501551799808,9479,0,13796
3501551934984,0,9479,0
3501551948811,9479,0,13827
3501552240674,0,9479,0
3501552260642,9479,0,19968
3501552397150,0,9479,0
3501552411077,9479,0,13927
3501552550521,0,9479,0
3501552564498,9479,0,13977
3501552702740,0,9479,0
3501552716546,9479,0,13806
3501552852003,0,9479,0
3501552865879,9479,0,13876
3501553006115,0,9479,0
3501553019871,9479,0,13756
3501553309981,0,9479,0
3501553361599,9479,0,51618
3501553516502,0,9479,0
3501553530479,9479,0,13977
3501553665966,0,9479,0
3501553679812,9479,0,13846
3501553815319,0,9479,0
3501553829145,9479,0,13826
3501553965213,0,9479,0
3501553978999,9479,0,13786
3501554265081,0,9479,0
3501554282925,9479,0,17844
3501554426527,0,9479,0
3501554440384,9479,0,13857
3501554575229,0,9479,0
3501554589095,9479,0,13866
3501554724532,0,9479,0
3501554738368,9479,0,13836
3501554873805,0,9479,0
3501554887531,9479,0,13726
3501555022287,0,9479,0
3501555036053,9479,0,13766
3501555306676,0,9479,0
3501555324529,9479,0,17853
3501555462210,0,9479,0
3501555482870,9479,0,20660
3501555625871,0,9479,0
3501555639757,9479,0,13886
3501555775855,0,9479,0
3501555789661,9479,0,13806
3501555926260,0,9479,0
3501555940156,9479,0,13896
3501556231559,0,9479,0
3501556249653,9479,0,18094
3501556386913,0,9479,0
3501556400649,9479,0,13736
3501556534363,0,9479,0
3501556548109,9479,0,13746
3501556682844,0,9479,0
3501556696690,9479,0,13846
3501556831125,0,9479,0
3501556844831,9479,0,13706
3501556978735,0,9479,0
3501556992471,9479,0,13736
3501557268584,0,9479,0
3501557286338,9479,0,17754
3501557422426,0,9479,0
3501557436122,9479,0,13696
3501557569916,0,9479,0
3501557583602,9479,0,13686
3501557719098,0,9479,0
3501557733135,9479,0,14037
3501557867069,0,9479,0
3501557880845,9479,0,13776
3501558014719,0,9479,0
3501558032062,9479,0,17343
3501558311832,0,9479,0
3501558329856,9479,0,18024
3501558466595,0,9479,0
3501558480311,9479,0,13716
3501558614596,0,9479,0
3501558628422,9479,0,13826
3501558763829,0,9479,0
3501558777725,9479,0,13896
3501558911439,0,9479,0
3501558925285,9479,0,13846
3501559218130,0,9479,0
3501559236314,9479,0,18184
3501559371200,0,9479,0
3501559384956,9479,0,13756
3501559520263,0,9479,0
3501559533939,9479,0,13676
3501559668093,0,9479,0
3501559681799,9479,0,13706
3501559816584,0,9479,0
3501559830421,9479,0,13837
3501559968803,0,9479,0
3501559982619,9479,0,13816
3501560260826,0,9479,0
3501560278640,9479,0,17814
3501560413035,0,9479,0
3501560426711,9479,0,13676
3501560565774,0,9479,0
3501560579440,9479,0,13666
3501560713585,0,9479,0
3501560727321,9479,0,13736
3501560862567,0,9479,0
3501560876453,9479,0,13886
3501561014685,0,9479,0
3501561028512,9479,0,13827
3501561295778,0,9479,0
3501561313482,9479,0,17704
3501561449439,0,9479,0
3501561463155,9479,0,13716
3501561597410,0,9479,0
3501561611086,9479,0,13676
3501561745220,0,9479,0
3501561776249,9479,0,31029
3501561929990,0,9479,0
3501561943937,9479,0,13947
3501562226232,0,9479,0
3501562244797,9479,0,18565
3501562379062,0,9479,0
3501562392848,9479,0,13786
3501562528375,0,9479,0
3501562542121,9479,0,13746
3501562676034,0,9479,0
3501562689710,9479,0,13676
3501562824075,0,9479,0
3501562837761,9479,0,13686
3501562976584,0,9479,0
3501562996101,9479,0,19517
3501563269099,0,9479,0
3501563286722,9479,0,17623
3501563421267,0,9479,0
3501563435013,9479,0,13746
3501563569007,0,9479,0
3501563582753,9479,0,13746
3501563716958,0,9479,0
3501563730714,9479,0,13756
3501563868054,0,9479,0
3501563881830,9479,0,13776
3501564018669,0,9479,0
3501564032576,9479,0,13907
3501564305313,0,9479,0
3501564323046,9479,0,17733
3501564459846,0,9479,0
3501564475175,9479,0,15329
3501564611253,0,9479,0
3501564625019,9479,0,13766
3501564759554,0,9479,0
3501564773340,9479,0,13786
3501564911291,0,9479,0
3501564925188,9479,0,13897
3501565198646,0,9479,0
3501565216550,9479,0,17904
3501565351756,0,9479,0
3501565365492,9479,0,13736
3501565500388,0,9479,0
3501565514114,9479,0,13726
3501565648008,0,9479,0
3501565661724,9479,0,13716
3501565796660,0,9479,0
3501565810476,9479,0,13816
3501565959799,0,9479,0
3501565974036,9479,0,14237
3501566257293,0,9479,0
3501566275798,9479,0,18505
3501566411004,0,9479,0
3501566424740,9479,0,13736
3501566568242,0,9479,0
3501566581988,9479,0,13746
3501566716313,0,9479,0
3501566730079,9479,0,13766
3501566864404,0,9479,0
3501566878160,9479,0,13756
3501567015219,0,9479,0
3501567028996,9479,0,13777
3501567295200,0,9479,0
3501567313064,9479,0,17864
3501567448150,0,9479,0
3501567461966,9479,0,13816
3501567600369,0,9479,0
3501567614095,9479,0,13726
3501567748249,0,9479,0
3501567761955,9479,0,13706
3501567896550,0,9479,0
3501567910316,9479,0,13766
3501568179617,0,9479,0
3501568197811,9479,0,18194
3501568334019,0,9479,0
3501568347685,9479,0,13666
3501568486148,0,9479,0
3501568499864,9479,0,13716
3501568636593,0,9479,0
3501568650379,9479,0,13786
3501568785074,0,9479,0
3501568798810,9479,0,13736
3501568932604,0,9479,0
3501568946310,9479,0,13706
3501569216232,0,9479,0
3501569234456,9479,0,18224
3501569368891,0,9479,0
3501569382627,9479,0,13736
3501569523554,0,9479,0
3501569537300,9479,0,13746
3501569671104,0,9479,0
3501569684920,9479,0,13816
3501569819976,0,9479,0
3501569833712,9479,0,13736
3501569968858,0,9479,0
3501569982664,9479,0,13806
3501570255812,0,9479,0
3501570273606,9479,0,17794
3501570408261,0,9479,0
3501570422178,9479,0,13917
3501570567303,0,9479,0
3501570581319,9479,0,14016
3501570715674,0,9479,0
3501570729390,9479,0,13716
3501570864356,0,9479,0
3501570878072,9479,0,13716
3501571012987,0,9479,0
3501571026693,9479,0,13706
3501571294551,0,9479,0
3501571312565,9479,0,18014
3501571451158,0,9479,0
3501571469763,9479,0,18605
3501571604789,0,9479,0
3501571618495,9479,0,13706
3501571753441,0,9479,0
3501571767187,9479,0,13746
3501571902574,0,9479,0
3501571916199,9479,0,13625
3501572196511,0,9479,0
3501572213593,9479,339,17082
3501572351585,339,9479,137992
3501572364750,9479,339,13165
3501572508442,339,9479,143692
3501572521487,9479,339,13045
3501572656563,339,9479,135076
3501572669668,9479,339,13105
3501572804123,339,9479,134455
3501572817167,9479,339,13044
3501572951843,339,9479,134676
3501572964827,9479,339,12984
3501573234088,339,9479,269261
3501573251440,9479,339,17352
3501573393069,339,9479,141629
3501573406084,9479,339,13015
3501573546600,339,9479,140516
3501573559715,9479,339,13115
3501573694911,339,9479,135196
3501573707866,9479,339,12955
3501573842641,339,9479,134775
3501573855686,9479,339,13045
3501573990852,339,9479,135166
3501574003897,9479,339,13045
3501574283457,339,9479,279560
3501574300780,9479,339,17323
3501574440645,339,9479,139865
3501574453689,9479,339,13044
3501574596069,339,9479,142380
3501574609104,9479,339,13035
3501574744380,339,9479,135276
3501574757455,9479,339,13075
3501574892030,339,9479,134575
3501574905115,9479,339,13085
3501575172933,339,9479,267818
3501575190055,9479,339,17122
3501575325592,339,9479,135537
3501575338537,9479,339,12945
3501575478462,339,9479,139925
3501575491446,9479,339,12984
3501575631522,339,9479,140076
3501575658243,9479,339,26721
3501575799671,339,9479,141428
3501575812786,9479,339,13115
3501575948863,339,9479,136077
3501575961918,9479,339,13055
3501576250044,339,9479,288126
3501576267798,9479,339,17754
3501576408896,339,9479,141098
3501576423012,9479,339,14116
3501576559761,339,9479,136749
3501576573117,9479,339,13356
3501576708223,339,9479,135106
3501576721248,9479,339,13025
3501576857857,339,9479,136609
3501576870871,9479,339,13014
3501577009003,339,9479,138132
3501577022388,9479,339,13385
3501577308461,339,9479,286073
3501577331725,9479,339,23264
3501577474886,339,9479,143161
3501577492660,9479,339,17774
3501577629189,339,9479,136529
3501577642334,9479,339,13145
3501577779373,339,9479,137039
3501577792508,9479,339,13135
3501577930069,339,9479,137561
3501577943545,9479,339,13476
3501578244345,339,9479,300800
3501578271055,9479,0,26710
3501578411752,0,9479,0
3501578426440,9479,0,14688
3501578566024,0,9479,0
3501578588537,9479,0,22513
3501578730727,0,9479,0
3501578744713,9479,0,13986
3501578887564,0,9479,0
3501578903654,9479,0,16090
3501579045363,0,9479,0
3501579059911,9479,0,14548
3501579372002,0,9479,0
3501579395917,9479,0,23915
3501579532566,0,9479,0
3501579546282,9479,0,13716
3501579680657,0,9479,0
3501579694353,9479,0,13696
3501579830421,0,9479,0
3501579844237,9479,0,13816
3501579980395,0,9479,0
3501579994151,9479,0,13756
3501580274333,0,9479,0
3501580292457,9479,0,18124
3501580428244,0,9479,0
3501580442050,9479,0,13806
3501580608516,0,9479,0
3501580622252,9479,0,13736
3501580758200,0,9479,0
3501580772357,9479,0,14157
3501580937870,0,9479,0
3501580951747,9479,0,13877
3501581222690,0,9479,0
3501581240544,9479,0,17854
3501581375550,0,9479,0
3501581389316,9479,0,13766
3501581523200,0,9479,0
3501581536986,9479,0,13786
3501581672603,0,9479,0
3501581686339,9479,0,13736
3501581821335,0,9479,0
3501581835271,9479,0,13936
3501581973293,0,9479,0
3501581987109,9479,0,13816
3501582266068,0,9479,0
3501582283792,9479,0,17724
3501582419118,0,9479,0
3501582432864,9479,0,13746
3501582568581,0,9479,0
3501582582337,9479,0,13756
3501582716582,0,9479,0
3501582730328,9479,0,13746
3501582871536,0,9479,0
3501582885442,9479,0,13906
3501583025027,0,9479,0
3501583038823,9479,0,13796
3501583305709,0,9479,0
3501583323432,9479,0,17723
3501583459410,0,9479,0
3501583473186,9479,0,13776
3501583609034,0,9479,0
3501583622730,9479,0,13696
3501583756042,0,9479,0
3501583769878,9479,0,13836
3501583916296,0,9479,0
3501583930473,9479,0,14177
3501584197349,0,9479,0
3501584229450,9479,0,32101
3501584365277,0,9479,0
3501584379063,9479,0,13786
3501584512917,0,9479,0
3501584526643,9479,0,13726
3501584665626,0,9479,0
3501584679423,9479,0,13797
3501584815881,0,9479,0
3501584829587,9479,0,13706
3501584995371,0,9479,0
3501585009328,9479,0,13957
3501585285371,0,9479,0
3501585303626,9479,0,18255
3501585444894,0,9479,0
3501585458670,9479,0,13776
3501585592523,0,9479,0
3501585606279,9479,0,13756
3501585741065,0,9479,0
3501585754791,9479,0,13726
3501585894486,0,9479,0
3501585908232,9479,0,13746
3501586179506,0,9479,0
3501586197761,9479,0,18255
3501586340291,0,9479,0
3501586357473,9479,0,17182
3501586493561,0,9479,0
3501586507367,9479,0,13806
3501586650168,0,9479,0
3501586664034,9479,0,13866
3501586801685,0,9479,0
3501586815481,9479,0,13796
3501586955086,0,9479,0
3501586968922,9479,0,13836
3501587242250,0,9479,0
3501587266206,9479,0,23956
3501587412714,0,9479,0
3501587426870,9479,0,14156
3501587562357,0,9479,0
3501587576183,9479,0,13826
3501587711861,0,9479,0
3501587725637,9479,0,13776
3501587861154,0,9479,0
3501587875431,9479,0,14277
3501588024313,0,9479,0
3501588038370,9479,0,14057
3501588332217,0,9479,0
3501588356943,9479,0,24726
3501588500516,0,9479,0
3501588515885,9479,0,15369
3501588653956,0,9479,0
3501588668063,9479,0,14107
3501588803580,0,9479,0
3501588817697,9479,0,14117
3501588955638,0,9479,0
3501588970376,9479,0,14738
3501589260727,0,9479,0
3501589287267,9479,0,26540
3501589439946,0,9479,0
3501589454784,9479,0,14838
3501589594499,0,9479,0
3501589608305,9479,0,13806
3501589744243,0,9479,0
3501589758009,9479,0,13766
3501589897664,0,9479,0
3501589928883,9479,0,31219
3501590212240,0,9479,0
3501590250994,9479,0,38754
3501590389717,0,9479,0
3501590403553,9479,0,13836
3501590540512,0,9479,0
3501590554289,9479,0,13777
3501590688583,0,9479,0
3501590702399,9479,0,13816
3501590836634,0,9479,0
3501590850440,9479,0,13806
3501590985776,0,9479,0
3501590999653,9479,0,13877
